x,y,z,A,B,C,button,T,delta_ms
-20.3277,7.00616,-707.521,-0.163401,-1.39283,-0.172367,0,1755508675155,8
-20.3293,6.96926,-707.3,-0.164263,-1.39288,-0.173307,0,1755508675163,8
-20.3573,6.94796,-707.411,-0.16436,-1.39285,-0.173418,0,1755508675171,8
-20.3936,6.94962,-707.528,-0.163938,-1.3929,-0.172963,0,1755508675179,8
-20.3457,7.19211,-707.756,-0.163153,-1.39278,-0.172062,0,1755508675187,8
-20.3773,7.20831,-707.889,-0.163537,-1.39282,-0.172423,0,1755508675195,8
-20.292,7.11521,-707.64,-0.163619,-1.39271,-0.172516,0,1755508675203,8
-20.3157,7.11149,-707.788,-0.163654,-1.39272,-0.17259,0,1755508675211,8
-20.3327,7.12341,-707.945,-0.16379,-1.39274,-0.172672,0,1755508675219,8
-20.3575,7.15744,-708.35,-0.162588,-1.3927,-0.171552,0,1755508675227,8
-20.3701,7.17759,-708.524,-0.162363,-1.39262,-0.17128,0,1755508675235,8
-20.2293,7.03603,-707.912,-0.164005,-1.39264,-0.172982,0,1755508675243,8
-20.2324,7.03852,-708.054,-0.164281,-1.39267,-0.173174,0,1755508675251,8
-20.2349,7.04054,-708.194,-0.164021,-1.39264,-0.172903,0,1755508675259,8
-20.2527,7.09209,-707.825,-0.164485,-1.39263,-0.173338,0,1755508675267,8
-20.2596,7.09653,-707.961,-0.16474,-1.39261,-0.173657,0,1755508675275,8
-20.2697,7.10671,-708.086,-0.164462,-1.39269,-0.173325,0,1755508675283,8
-20.2654,7.08532,-707.77,-0.164834,-1.39257,-0.17364,0,1755508675291,8
-20.2859,7.08545,-707.913,-0.165437,-1.39258,-0.174317,0,1755508675299,8
-20.3356,7.01283,-707.524,-0.165843,-1.39268,-0.174732,0,1755508675307,8
-20.3676,6.99169,-707.666,-0.16565,-1.39264,-0.174554,0,1755508675315,8
-20.3375,7.11312,-707.952,-0.16405,-1.3926,-0.172983,0,1755508675323,8
-20.3669,7.11792,-708.099,-0.164074,-1.39257,-0.173016,0,1755508675331,8
-20.3974,7.12255,-708.25,-0.163981,-1.39256,-0.172843,0,1755508675339,8
-20.4113,7.1059,-708.475,-0.16268,-1.39255,-0.171623,0,1755508675347,8
-20.4403,7.11653,-708.641,-0.162694,-1.39251,-0.171629,0,1755508675355,8
-20.4031,7.13829,-708.962,-0.160988,-1.39245,-0.169929,0,1755508675363,8
-20.4273,7.14109,-709.138,-0.161089,-1.3924,-0.170049,0,1755508675371,8
-20.4474,7.16064,-709.315,-0.161004,-1.39242,-0.16997,0,1755508675379,8
-20.261,7.08927,-708.684,-0.162595,-1.39238,-0.171425,0,1755508675387,8
-20.2603,7.09613,-708.857,-0.162748,-1.39235,-0.171625,0,1755508675395,8
-20.2627,7.11556,-709.013,-0.162711,-1.39234,-0.171588,0,1755508675403,8
-20.3636,7.20437,-709.17,-0.161354,-1.39239,-0.170196,0,1755508675411,8
-20.3807,7.2221,-709.355,-0.161278,-1.3923,-0.17017,0,1755508675419,8
-20.3865,7.19111,-709.543,-0.15963,-1.39236,-0.168453,0,1755508675427,8
-20.4168,7.20399,-709.744,-0.159923,-1.3924,-0.168807,0,1755508675435,8
-20.2513,7.07959,-708.857,-0.161453,-1.39241,-0.170364,0,1755508675443,8
-20.2644,7.06944,-709.01,-0.161515,-1.39239,-0.170372,0,1755508675451,8
-20.2742,7.05127,-709.174,-0.16122,-1.3924,-0.170137,0,1755508675459,8
-20.2937,6.96736,-708.524,-0.16265,-1.39257,-0.171614,0,1755508675467,8
-20.3162,6.94438,-708.664,-0.162735,-1.39249,-0.171632,0,1755508675475,8
-20.2586,7.01991,-709.055,-0.161725,-1.3925,-0.170609,0,1755508675483,8
-20.2739,7.03869,-708.598,-0.162997,-1.39252,-0.171848,0,1755508675491,8
-20.2905,7.04736,-708.739,-0.162543,-1.39245,-0.171349,0,1755508675499,8
-20.3281,7.13182,-708.746,-0.160941,-1.39245,-0.169892,0,1755508675507,8
-20.3495,7.14979,-708.908,-0.161089,-1.39245,-0.169991,0,1755508675515,8
-20.2881,7.12714,-708.296,-0.162348,-1.39251,-0.171356,0,1755508675523,8
-20.3028,7.14464,-708.431,-0.162387,-1.3925,-0.171364,0,1755508675531,8
-20.3152,7.16614,-708.56,-0.162189,-1.3925,-0.171074,0,1755508675539,8
-20.285,7.05537,-708.095,-0.163118,-1.3925,-0.172019,0,1755508675547,8
-20.2977,7.06528,-708.216,-0.163187,-1.3925,-0.172129,0,1755508675555,8
-20.1917,7.18229,-707.169,-0.162996,-1.39273,-0.172058,0,1755508675563,8
-20.1958,7.18646,-707.237,-0.163384,-1.39272,-0.17245,0,1755508675571,8
-20.2108,7.20042,-707.313,-0.163375,-1.39265,-0.172403,0,1755508675579,8
-20.2726,7.14189,-707.119,-0.162726,-1.39276,-0.171655,0,1755508675587,8
-20.3113,7.14573,-707.209,-0.162922,-1.39272,-0.171895,0,1755508675595,8
-20.2638,7.06683,-707.133,-0.163473,-1.39263,-0.172393,0,1755508675603,8
-20.2917,7.04407,-707.225,-0.163413,-1.39271,-0.172342,0,1755508675611,8
-20.3211,7.03972,-707.314,-0.163229,-1.39264,-0.172161,0,1755508675619,8
-20.3605,7.08158,-707.717,-0.161965,-1.39256,-0.170878,0,1755508675627,8
-20.3941,7.07353,-707.837,-0.162146,-1.39265,-0.171037,0,1755508675635,8
-20.3177,7.03591,-707.614,-0.163183,-1.39261,-0.172083,0,1755508675643,8
-20.335,7.02116,-707.717,-0.163585,-1.39255,-0.172435,0,1755508675651,8
-20.3491,7.0193,-707.826,-0.163153,-1.39261,-0.17201,0,1755508675659,8
-20.2735,7.00231,-707.675,-0.163206,-1.39249,-0.171986,0,1755508675667,8
-20.2816,6.99004,-707.784,-0.163351,-1.39257,-0.172094,0,1755508675675,8
